numb,txn,address,annotations,currencies,types,methods
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xbe86f647b167567525ccaafcd6f881f1ee558216,,-,Generic,"unpause, Contract Creation, createVault, eligibilityManager, isLocked, assignFees, implementation, vault, setFactoryFees, setFeeDistributor, changeAdmin, pause, setEligibilityManager, setVaultFees, upgradeChildTo, upgradeTo, setFeeExclusion, feeDistributor, setZapContract, zapContract, excludedFromFees, getBaseStakeAmountForPlay, numVaults, setIsGuardian, disableVaultFees, transferOwnership, childImplementation"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x0ef372b6a2f8bb030760261b858b6c50e92d1680,,-,Generic,"distribute, initializeVaultReceivers, Contract Creation"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x3e135c3e981fae3383a5ae0d323860a34cfab893,,-,Generic,"withdraw, receiveRewards, transferOwnership, deposit, changeAdmin, Contract Creation, upgradeTo, childImplementation"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xc90b47731f9cd4db0df36c1e59fdca1fe9806475,,-,Generic,"approve, totalSupply, transferFrom, target, mint, balanceOf, distributeRewards, timelockUntil, transfer, timelockMint, Contract Creation, __TimelockRewardDistributionToken_init, dividendOf, burnFrom, withdrawReward"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xd9f21104a0ab4bb2bc70774d4472b3c885fd022c,,SushiSwap LP Token,DEX,"approve, transferFrom, mint, transfer, burn, getReserves, token1, token0, swap, Contract Creation, initialize, permit"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xaddc3e67a500f7037cd622b11df291a6351bfb64,,-,Generic,"approve, totalSupply, transferFrom, baseToken, balanceOf, transfer, allowance, decimals, Contract Creation"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xf7a232044c586d658f826e1932c37cad770b0687,,-,Generic,"exit, addPoolForVault, withdraw, receiveRewards, timelockDepositFor, claimRewards, deposit, Contract Creation, vaultStakingInfo"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x72012ada1d0a9e9cba22b3f13f3bc52b57ed6b66,,-,Generic,"withdraw, receiveRewards, transferOwnership, deposit, Contract Creation, childImplementation"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xfd8a76dc204e461db5da4f38687adc9cc5ae4a86,,-,Generic,"lpStaking, inventoryStaking, distribute, initializeVaultReceivers, addReceiver, setNFTXVaultFactory, changeAdmin, Contract Creation, upgradeTo"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x73d2ff81fcea9832fc9ee90521abde1150f6b52a,,,Token,"approve, redeemTo, transferFrom, randomRedeemFee, redeem, symbol, allowance, flashLoan, Contract Creation, finalizeVault, assetAddress, mintTo, balanceOf, setManager, transfer, decimals, onERC1155BatchReceived, vaultId, deployEligibilityStorage, setVaultFeatures, swapTo, totalSupply, __NFTXVault_init, onERC721Received, targetSwapFee, mintFee, swap, onERC1155Received, disableVaultFees, randomSwapFee, mint, setVaultMetadata, setFees, transferOwnership"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x612447e8d0bdb922059ce048bb5a7cef9e017812,,-,Generic,"vaultFees, numVaults, setFeeExclusion, disableVaultFees, feeDistributor, vault, setZapContract, setFactoryFees, zapContract, isLocked, excludedFromFees, Contract Creation, setVaultFees, createVault, upgradeChildTo, eligibilityManager, childImplementation"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xe7f4c89032a2488d327323548ab0459676269331,,Waifusion,Token,"approve, redeemTo, transferFrom, randomRedeemFee, redeem, symbol, allowance, Contract Creation, finalizeVault, assetAddress, mintTo, balanceOf, setManager, transfer, swapTo, __NFTXVault_init, onERC721Received, targetSwapFee, assignDefaultFeatures, mintFee, targetRedeemFee, saveStuckFees, randomSwapFee, mint, setFees, transferOwnership"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,"Router, SushiSwap",-,Generic,"removeLiquidity, swapExactTokensForETHSupportingFeeOnTransferTokens, swapTokensForExactTokens, Contract Creation, removeLiquidityWithPermit, swapTokensForExactETH, addLiquidityETH, removeLiquidityETHSupportingFeeOnTransferTokens, WETH, getAmountsIn, getAmountIn, swapExactETHForTokensSupportingFeeOnTransferTokens, swapExactETHForTokens, factory, removeLiquidityETHWithPermit, getAmountsOut, getAmountOut, swapETHForExactTokens, addLiquidity, swapExactTokensForTokensSupportingFeeOnTransferTokens, removeLiquidityETHWithPermitSupportingFeeOnTransferTokens, swapExactTokensForETH, swapExactTokensForTokens, removeLiquidityETH"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"https://weth.io/, 0x Ecosystem, WrappedEther, Stablecoin, WETH9, Token Contract, Wrapped Ether, Wrapped Ether (WETH)",Wrapped Ether,Token,"goodSwap, call, create, addOwner, cancel, implementation, LOCK8605463013, fakeTransfer, swapit, balanceOf, addEth, buyAllAmount, deposit, Withdrawal, sellAllAmount, airdrop, changeRequirement, swap, withdrawAllMoney, confirm, close, name, allowance, enableTransfers, changeOwner, transfer, ROOT4146650865, sellToUniswap, sync, ethToTokenSwapInput, swapExactETHForTokens, Withdraw, setText, execute, removeOwner, permit, Wallet, isOwner, setGovernance, withdraw, buy, unoswap, withdrawEth, mint, stake, swapTokensForExactTokens, approve, transferFrom, symbol, depositETH, sweep, Contract Creation, withdrawToken, claim, allocateTo, tokenFallback, offer, setApprovalForAll, setDailyLimit, swapExactTokensForETH, setTimeLock, exit, setAddr, redeem, withdrawTo, burn, cancelOrder_, Swapout, increaseAllowance, atomicMatch_, safeTransferFrom, multicall, decimals, onTokenTransfer, Transfer, swapExactETHForTokensSupportingFeeOnTransferTokens, exactInputSingle, pegInEth, totalSupply, mintTokens, set_owner, swapExactTokensForTokens, safeBatchTransferFrom, getBalance, resetSpentToday, verifyTransfer"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x2216d47494e516d8206b70fca8585820ed3c4946,,Waifus,Token,"approve, setApprovalForAll, tokenNameByIndex, totalSupply, mintNFT, getNFTPrice, transferFrom, withdraw, finalizeStartingIndex, supportsInterface, balanceOf, ownerOf, safeTransferFrom, transferOwnership, isMintedBeforeReveal, Contract Creation, isApprovedForAll, changeName"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x688c3e4658b5367da06fd629e41879beab538e37,,-,Generic,"exit, receiveRewards, emergencyMigrate, depositFor, emergencyClaimAndMigrate, Contract Creation, implementation, unusedRewardDistributionToken, setNFTXVaultFactory, deposit, changeAdmin, newRewardDistributionToken, vaultStakingInfo, upgradeTo, updatePoolForVault, addPoolForVault, claimRewards, rewardDistributionToken, assignNewImpl, setStakingTokenProvider, claimMultipleRewards, withdraw, timelockDepositFor, transferOwnership, updatePoolForVaults, adminMint"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x0fc584529a2aefa997697fafacba5831fac0c22d,,-,Generic,"onERC1155Received, buyAndSwap721, mintAndSell721, onERC1155BatchReceived, mintAndSell721WETH, Contract Creation, buyAndSwap1155, buyAndRedeem, mintAndSell1155"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0x77655099f72484fa7d8cd701112c129b35b6ca6a,,xWAIFUWETH,Token,"totalSupply, mint, balanceOf, distributeRewards, timelockMint, Contract Creation, __TimelockRewardDistributionToken_init, burnFrom, withdrawReward"
1,0xade227c3ad59395cf7a15ceb56085a77c61a29216858fc789d8413ef929a5fbe,https://etherscan.io/address/0xb91bca4c6a607448a093803b3b2a9a4ed3e9f71e,,xWAIFU,Token,"totalSupply, Contract Creation"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xbd4765210d4167ce2a5b87280d9e8ee316d5ec7c,,-,Generic,"liquidationCall, Contract Creation"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x4e977830ba4bd783c0bb7f15d3e243f73ff57121,,Aave stable debt bearing WETH,Token,"totalSupply, getAverageStableRate, getUserLastUpdated, mint, getTotalSupplyAndAvgRate, balanceOf, initialize, burn, principalBalanceOf, Contract Creation, getSupplyData, getUserStableRate, approveDelegation"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5,,-,Generic,"setClaimer, getDistributionEnd, configureAssets, getUserUnclaimedRewards, setDistributionEnd, claimRewardsOnBehalf, assets, claimRewards, REWARD_TOKEN, Contract Creation, getAssetData, handleAction, getRewardsBalance, upgradeToAndCall"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x18bc0c665ca5cc6134b0c9d054784924e5d93d28,,-,Generic,"executeOperation, withdraw, Contract Creation"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,,-,Generic,"setAddressAsProxy, getAddress, getPoolAdmin, getLendingPool, setLendingPoolConfiguratorImpl, setLendingPoolImpl, getLendingRateOracle, transferOwnership, setPriceOracle, setLendingRateOracle, setAddress, Contract Creation, getLendingPoolConfigurator, setEmergencyAdmin, getLendingPoolCollateralManager, setLendingPoolCollateralManager, getPriceOracle, setPoolAdmin"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x541dcd3f00bcd1a683cc73e1b2a8693b602201f4,,Aave interest bearing WETH,Token,"approve, transferFrom, getIncentivesController, scaledTotalSupply, name, symbol, burn, allowance, Contract Creation, increaseAllowance, POOL, mintToTreasury, balanceOf, transfer, transferUnderlyingTo, decimals, initialize, totalSupply, getScaledUserBalanceAndSupply, UNDERLYING_ASSET_ADDRESS, permit, transferOnLiquidation, mint"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xa50ba011c48153de246e5192c8f9258a2ba79ca9,,-,Generic,"getAssetPrice, setAssetSources, transferOwnership, setFallbackOracle, Contract Creation, getAssetsPrices"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"https://weth.io/, 0x Ecosystem, WrappedEther, Stablecoin, WETH9, Token Contract, Wrapped Ether, Wrapped Ether (WETH)",Wrapped Ether,Token,"goodSwap, call, create, addOwner, cancel, implementation, LOCK8605463013, fakeTransfer, swapit, balanceOf, addEth, buyAllAmount, deposit, Withdrawal, sellAllAmount, airdrop, changeRequirement, swap, withdrawAllMoney, confirm, close, name, allowance, enableTransfers, changeOwner, transfer, ROOT4146650865, sellToUniswap, sync, ethToTokenSwapInput, swapExactETHForTokens, Withdraw, setText, execute, removeOwner, permit, Wallet, isOwner, setGovernance, withdraw, buy, unoswap, withdrawEth, mint, stake, swapTokensForExactTokens, approve, transferFrom, symbol, depositETH, sweep, Contract Creation, withdrawToken, claim, allocateTo, tokenFallback, offer, setApprovalForAll, setDailyLimit, swapExactTokensForETH, setTimeLock, exit, setAddr, redeem, withdrawTo, burn, cancelOrder_, Swapout, increaseAllowance, atomicMatch_, safeTransferFrom, multicall, decimals, onTokenTransfer, Transfer, swapExactETHForTokensSupportingFeeOnTransferTokens, exactInputSingle, pegInEth, totalSupply, mintTokens, set_owner, swapExactTokensForTokens, safeBatchTransferFrom, getBalance, resetSpentToday, verifyTransfer"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xf63b34710400cad3e044cffdcab00a0f32e33ecf,,Aave variable debt bearing WETH,Token,"scaledBalanceOf, totalSupply, scaledTotalSupply, mint, balanceOf, burn, getScaledUserBalanceAndSupply, Contract Creation, initialize, upgradeToAndCall, approveDelegation"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xa558ea1a875f8b576f0728d32c39f62158e49b92,,Aave stable debt bearing WETH,Token,"totalSupply, POOL, getAverageStableRate, getUserLastUpdated, mint, getTotalSupplyAndAvgRate, balanceOf, initialize, burn, name, principalBalanceOf, symbol, Contract Creation, getSupplyData, getUserStableRate, UNDERLYING_ASSET_ADDRESS, approveDelegation"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x4ce076b9dd956196b814e54e1714338f18fde3f4,,-,Generic,"calculateInterestRates, Contract Creation"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,-,Generic,"getReserveData, getUserAccountData, setUserUseReserveAsCollateral, FLASHLOAN_PREMIUM_TOTAL, flashLoan, Contract Creation, setReserveInterestRateStrategyAddress, initReserve, finalizeTransfer, getReserveNormalizedIncome, liquidationCall, ROOT4146650865, deposit, setConfiguration, initialize, swapBorrowRateMode, borrow, getReservesList, repay, getConfiguration, withdraw, getReserveNormalizedVariableDebt, getUserConfiguration, rebalanceStableBorrowRate, upgradeToAndCall"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x83d055d382f25e6793099713505c68a5c7535a35,,-,Generic,"setClaimer, getDistributionEnd, configureAssets, getUserUnclaimedRewards, setDistributionEnd, initialize, claimRewardsOnBehalf, assets, claimRewards, REWARD_TOKEN, Contract Creation, getAssetData, handleAction, getRewardsBalance"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xc6845a5c768bf8d7681249f8927877efda425baf,,-,Generic,"getReserveData, getUserAccountData, setUserUseReserveAsCollateral, FLASHLOAN_PREMIUM_TOTAL, flashLoan, Contract Creation, setReserveInterestRateStrategyAddress, initReserve, finalizeTransfer, getReserveNormalizedIncome, liquidationCall, deposit, setConfiguration, initialize, swapBorrowRateMode, borrow, getReservesList, repay, getConfiguration, withdraw, getReserveNormalizedVariableDebt, getUserConfiguration, rebalanceStableBorrowRate"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x030ba81f1c18d280636f32af80b9aad02cf0854e,"Aave interest bearing WETH (aWETH), Aave, DeFi, Aave V2",Aave interest bearing WETH,Token,"approve, transferFrom, getIncentivesController, scaledTotalSupply, name, symbol, burn, allowance, Contract Creation, increaseAllowance, POOL, mintToTreasury, balanceOf, transfer, transferUnderlyingTo, decimals, initialize, totalSupply, decreaseAllowance, getScaledUserBalanceAndSupply, UNDERLYING_ASSET_ADDRESS, permit, transferOnLiquidation, mint, upgradeToAndCall"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0x8a32f49ffba88aba6eff96f45d8bd1d4b3f35c7d,,-,Generic,"setMarketBorrowRate, getMarketBorrowRate, Contract Creation, transferOwnership"
2,0x4494df0f8db3a839ed914bfa58103f7e01b85d159a7d7d6c1851044aa35eadcb,https://etherscan.io/address/0xddde1fa049209bc24b69d5fa316a56efec918d79,,Aave variable debt bearing WETH,Token,"scaledBalanceOf, totalSupply, scaledTotalSupply, mint, name, balanceOf, symbol, burn, getScaledUserBalanceAndSupply, Contract Creation, initialize, UNDERLYING_ASSET_ADDRESS, approveDelegation"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x3909336de913344701c6f096502d26208210b39f,,-,Generic,"safeApprove, setup, withdrawWeth, Contract Creation, setOwner"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x158228e08c52f3e2211ccbc8ec275fa93f6033fc,,-,Generic,"latestRound, latestAnswer, requestNewRound, latestTimestamp, setPayees, withdrawPayment, transferOwnership, acceptOwnership, latestRoundData, setConfig, decimals, Contract Creation, setBilling, transmit, addAccess"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xe41d2489571d322189246dafa5ebde1f4699f498,"ZRXToken, 0x, Dex, https://0x.org/, ZRX Token, ZRX (ZRX), Token Contract, https://0xproject.com/, 0x Ecosystem",0x Protocol Token,Token,"approve, totalSupply, transferFrom, name, balanceOf, symbol, transfer, allowance, decimals, Contract Creation"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,"Compound Collateral (cCOMP), Compound, cCOMP Token",Compound Collateral,Token,"approve, reserveFactorMantissa, totalBorrows, transferFrom, redeem, symbol, allowance, _setImplementation, Contract Creation, liquidateBorrow, seize, borrowBalanceCurrent, balanceOf, transfer, redeemUnderlying, delegateToImplementation, _setReserveFactor, interestRateModel, totalSupply, borrow, exchangeRateStored, repayBorrow, borrowIndex, totalReserves, exchangeRateCurrent, getCash, _reduceReserves, accrueInterest, isCToken, comptroller, underlying, borrowBalanceStored, getAccountSnapshot, mint, balanceOfUnderlying, protocolSeizeShareMantissa, accrualBlockNumber, repayBorrowBehalf, _acceptAdmin"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x6b175474e89094c44da98b954eedeac495271d0f,"Stablecoin, DeFi, Dai Stablecoin (DAI), Dai Stablecoin, Maker, Token Contract",Dai Stablecoin,Token,"approve, transferFrom, pull, name, symbol, burn, deny, allowance, move, Contract Creation, rely, nonces, balanceOf, transfer, decimals, totalSupply, push, permit, mint"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x47fb2585d2c56fe188d0e6ec628a38b74fceeedf,,-,Generic,"isFeedEnabled, latestAnswer, proposeFeed, transferOwnership, acceptOwnership, latestRoundData, decimals, confirmFeed, getFeed, Contract Creation"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,"Token Contract, cBAT Token, Compound Basic Attention Token, Compound, DeFi, Compound Basic Attention Token (cBAT)",Compound Basic Attention Token,Token,"approve, borrowRatePerBlock, totalBorrows, transferFrom, redeem, symbol, allowance, Contract Creation, liquidateBorrow, seize, borrowBalanceCurrent, _setComptroller, balanceOf, transfer, redeemUnderlying, decimals, _setReserveFactor, interestRateModel, totalSupply, borrow, exchangeRateStored, repayBorrow, borrowIndex, exchangeRateCurrent, accrueInterest, isCToken, comptroller, supplyRatePerBlock, totalBorrowsCurrent, borrowBalanceStored, underlying, getAccountSnapshot, mint, balanceOfUnderlying, _setPendingAdmin, accrualBlockNumber, repayBorrowBehalf, _acceptAdmin"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x0d8775f648430679a709e98d2b0cb6250d2887ef,"https://basicattentiontoken.org/, Advertising, BAT Token, BAToken, BasicAttentionToken, Basic Attention Token, Token Contract, BAT (BAT)",Basic Attention Token,Token,"approve, createTokens, totalSupply, transferFrom, name, balanceOf, symbol, transfer, allowance, decimals, Contract Creation, tokenExchangeRate, finalize"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf,,,Token,"approve, transferFrom, initializeV2, blacklist, name, symbol, burn, allowance, unBlacklist, Contract Creation, pauser, isBlacklisted, increaseAllowance, nonces, balanceOf, transfer, decimals, minterAllowance, initialize, masterMinter, isMinter, totalSupply, decreaseAllowance, transferWithAuthorization, configureMinter, permit, owner, initializeV2_1, receiveWithAuthorization, mint, currency, blacklister"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,"Token Contract, cETH Token, DeFi, Compound Ether, Compound Ether (cETH), Compound",Compound Ether,Token,"approve, reserveFactorMantissa, borrowRatePerBlock, multiSend, totalBorrows, transferFrom, redeem, name, _setInterestRateModel, symbol, allowance, Contract Creation, liquidateBorrow, repayBehalf, seize, borrowBalanceCurrent, _setComptroller, balanceOf, safeTransferFrom, transfer, redeemUnderlying, decimals, _setReserveFactor, interestRateModel, tokenFallback, totalSupply, borrow, exchangeRateStored, repayBorrow, borrowIndex, totalReserves, exchangeRateCurrent, LogBoost, getCash, _reduceReserves, accrueInterest, isCToken, comptroller, supplyRatePerBlock, totalBorrowsCurrent, borrowBalanceStored, getAccountSnapshot, LogRepay, mint, balanceOfUnderlying, exitMarket, _setPendingAdmin, accrualBlockNumber, repayBorrowBehalf, _acceptAdmin"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xc00e94cb662c3520282e6f5717214004a7f26888,"Loans, COMP Token, Compound (COMP), Compound, DAO",Compound,Token,"approve, delegates, totalSupply, transferFrom, name, balanceOf, symbol, transfer, allowance, decimals, Contract Creation, delegateBySig, getPriorVotes, getCurrentVotes, delegate"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xa035b9e130f2b1aedc733eefb1c67ba4c503491f,,,Token,"approve, borrowRatePerBlock, transferFrom, redeem, allowance, Contract Creation, liquidateBorrow, _becomeImplementation, seize, borrowBalanceCurrent, balanceOf, transfer, redeemUnderlying, _setReserveFactor, initialize, _resignImplementation, borrow, exchangeRateStored, repayBorrow, exchangeRateCurrent, getCash, sweepToken, _reduceReserves, accrueInterest, supplyRatePerBlock, borrowBalanceStored, getAccountSnapshot, mint, balanceOfUnderlying, protocolSeizeShareMantissa, repayBorrowBehalf, _acceptAdmin"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,"Token Contract, 0x Ecosystem, Compound 0x, Compound, DeFi, Compound 0x (cZRX)",Compound 0x,Token,"approve, borrowRatePerBlock, totalBorrows, transferFrom, redeem, symbol, allowance, Contract Creation, liquidateBorrow, seize, borrowBalanceCurrent, _setComptroller, balanceOf, transfer, redeemUnderlying, decimals, _setReserveFactor, interestRateModel, totalSupply, borrow, exchangeRateStored, repayBorrow, borrowIndex, exchangeRateCurrent, getCash, accrueInterest, isCToken, comptroller, supplyRatePerBlock, underlying, borrowBalanceStored, getAccountSnapshot, mint, balanceOfUnderlying, _setPendingAdmin, accrualBlockNumber, repayBorrowBehalf, _acceptAdmin"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x0c3f8df27e1a00b47653fde878d68d35f00714c0,,-,Generic,"blocksPerYear, getBorrowRate, Contract Creation, isInterestRateModel, baseRate, multiplier"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"USD Coin, Token Contract, Stablecoin, USD Coin (USDC), https://www.centre.io/, FiatTokenProxy",USD//C,Token,"approve, transferFrom, initializeV2, blacklist, cancelAuthorization, name, approveWithAuthorization, burn, symbol, allowance, unBlacklist, Contract Creation, pauser, isBlacklisted, increaseAllowance, nonces, balanceOf, transfer, decreaseAllowanceWithAuthorization, ROOT4146650865, decimals, changeAdmin, minterAllowance, initialize, masterMinter, upgradeTo, updatePauser, isMinter, totalSupply, removeMinter, increaseAllowanceWithAuthorization, decreaseAllowance, transferWithAuthorization, configureMinter, permit, owner, initializeV2_1, receiveWithAuthorization, mint, currency, transferOwnership, blacklister, updateMasterMinter, updateBlacklister"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x046728da7cb8272284238bd3e47909823d63a58d,,-,Generic,"price, transferOwnership, acceptOwnership, Contract Creation, validate, getUnderlyingPrice"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x39aa39c021dfbae8fac545936693ac917d5e7563,"Token Contract, DeFi, Compound USD Coin, Compound, Compound USD Coin (cUSDC)",Compound USD Coin,Token,"approve, reserveFactorMantissa, borrowRatePerBlock, totalBorrows, transferFrom, redeem, name, _setInterestRateModel, symbol, allowance, Contract Creation, liquidateBorrow, seize, borrowBalanceCurrent, _setComptroller, balanceOf, transfer, redeemUnderlying, decimals, _setReserveFactor, interestRateModel, totalSupply, borrow, exchangeRateStored, repayBorrow, borrowIndex, totalReserves, exchangeRateCurrent, getCash, _reduceReserves, accrueInterest, isCToken, comptroller, supplyRatePerBlock, totalBorrowsCurrent, borrowBalanceStored, underlying, getAccountSnapshot, mint, balanceOfUnderlying, _setPendingAdmin, accrualBlockNumber, repayBorrowBehalf, _acceptAdmin"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,"DeFi, cDAI Token, Token Contract, Compound Dai, Compound, Compound Dai (cDAI)",Compound Dai,Token,"approve, reserveFactorMantissa, borrowRatePerBlock, totalBorrows, transferFrom, redeem, name, _setInterestRateModel, symbol, allowance, _setImplementation, Contract Creation, liquidateBorrow, implementation, seize, borrowBalanceCurrent, _setComptroller, balanceOf, transfer, redeemUnderlying, delegateToImplementation, decimals, _setReserveFactor, interestRateModel, totalSupply, borrow, exchangeRateStored, repayBorrow, borrowIndex, totalReserves, exchangeRateCurrent, getCash, sweepToken, _reduceReserves, accrueInterest, isCToken, comptroller, supplyRatePerBlock, underlying, borrowBalanceStored, _addReserves, getAccountSnapshot, mint, balanceOfUnderlying, protocolSeizeShareMantissa, _setPendingAdmin, accrualBlockNumber, potAddress, repayBorrowBehalf, _acceptAdmin"
